timestamp,type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
2025-08-18 22:04:48.247034,CSI_DATA,551,1a:00:00:00:00:00,-47,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,96969438,0,31,0,128,0,"[0,0,-15,-7,-15,-6,-15,-7,-15,-6,-15,-6,-14,-6,-14,-5,-14,-5,-14,-4,-14,-4,-14,-3,-14,-3,-14,-3,-14,-2,-14,-2,-15,-2,-14,-2,-15,-3,-15,-3,-15,-4,-15,-4,-14,-5,-13,-5,-13,-6,-12,-6,-11,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-3,-9,-4,-9,-4,-9,-5,-9,-5,-10,-6,-10,-7,-10,-7,-10,-7,-9,-7,-10,-8,-10,-8,-10,-8,-10,-7,-10,-7,-10,-7,-11,-7,-11,-6,-12,-6,-12,-6,-13,-6,-13,-6,-14,-6,-14,-6,-15,-6,-15,-6]"
2025-08-18 22:04:48.348559,CSI_DATA,552,1a:00:00:00:00:00,-48,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,97170437,0,31,0,128,0,"[0,0,13,9,13,8,12,8,12,8,12,8,12,7,12,7,12,6,12,6,12,5,12,5,12,4,12,4,12,4,13,4,13,4,13,4,13,4,13,5,13,5,13,6,12,7,11,7,10,7,10,7,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,4,7,5,7,5,7,6,7,6,7,7,7,7,7,8,7,8,7,8,7,8,8,8,8,8,8,8,8,8,8,8,9,8,10,7,10,8,10,7,11,8,12,8,12,8,12,8,13,8]"
2025-08-18 22:04:48.559883,CSI_DATA,553,1a:00:00:00:00:00,-49,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,97375910,0,31,0,128,0,"[0,0,-14,10,-13,10,-13,9,-13,9,-13,10,-12,9,-12,10,-11,10,-11,10,-10,10,-10,11,-9,11,-9,11,-9,11,-9,12,-9,12,-10,12,-10,12,-10,12,-11,12,-11,11,-11,10,-12,9,-12,8,-12,7,-12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,5,-8,5,-8,5,-9,5,-9,5,-10,4,-11,4,-11,4,-11,4,-11,3,-12,4,-12,4,-12,4,-12,4,-12,4,-12,5,-12,5,-12,6,-12,6,-12,7,-12,7,-12,8,-13,8,-13,9,-13,9,-13,9]"
2025-08-18 22:04:48.762567,CSI_DATA,554,1a:00:00:00:00:00,-48,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,97571923,0,31,0,128,0,"[0,0,-16,1,-16,0,-15,-1,-15,-1,-15,0,-15,-1,-15,0,-14,1,-13,2,-14,4,-14,3,-13,3,-13,3,-12,4,-14,5,-14,5,-14,4,-15,4,-15,4,-15,3,-15,2,-14,3,-14,2,-14,1,-13,0,-14,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,-9,-1,-9,-1,-10,-1,-10,-2,-11,-2,-11,-3,-11,-3,-11,-3,-11,-3,-11,-4,-11,-4,-12,-3,-11,-3,-12,-3,-12,-3,-12,-2,-12,-2,-13,-2,-13,-1,-13,-1,-14,-1,-14,0,-14,0,-15,0,-16,0]"
2025-08-18 22:04:49.161149,CSI_DATA,555,1a:00:00:00:00:00,-48,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,97773133,0,31,0,128,0,"[0,0,-14,6,-14,6,-14,6,-13,6,-13,6,-13,6,-13,6,-12,7,-12,7,-11,7,-11,8,-10,8,-10,8,-10,9,-10,9,-10,9,-10,9,-11,9,-12,9,-12,8,-12,8,-12,7,-12,6,-12,6,-12,5,-12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,4,-8,3,-8,3,-9,3,-9,3,-10,3,-11,2,-11,2,-11,2,-11,2,-12,2,-12,2,-12,2,-11,2,-11,2,-12,2,-12,3,-12,4,-12,4,-12,4,-12,5,-13,5,-13,6,-13,6,-13,7,-13,7]"
2025-08-18 22:04:49.167387,CSI_DATA,556,1a:00:00:00:00:00,-48,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,97974722,0,31,0,128,0,"[0,0,-14,-8,-13,-8,-13,-9,-13,-9,-14,-8,-13,-7,-13,-7,-13,-7,-13,-6,-13,-5,-13,-5,-13,-5,-13,-5,-14,-4,-14,-4,-14,-4,-14,-4,-15,-4,-15,-5,-14,-5,-14,-6,-13,-6,-12,-7,-12,-7,-11,-8,-10,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-5,-8,-5,-8,-6,-8,-6,-8,-6,-8,-7,-8,-8,-8,-8,-8,-9,-8,-9,-8,-9,-8,-9,-8,-9,-8,-9,-9,-9,-9,-9,-9,-9,-10,-8,-10,-8,-11,-8,-11,-8,-12,-8,-13,-8,-13,-8,-13,-9,-13,-8]"
2025-08-18 22:04:49.219611,CSI_DATA,557,1a:00:00:00:00:00,-48,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,98034805,0,42,0,128,0,"[0,0,-16,1,-15,1,-16,1,-15,1,-16,1,-15,1,-14,1,-14,2,-14,2,-13,3,-14,3,-13,4,-13,4,-13,4,-13,4,-14,5,-14,4,-15,4,-15,4,-14,3,-15,3,-14,2,-14,1,-14,1,-13,0,-13,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,1,-9,1,-9,0,-10,0,-10,0,-11,-1,-11,-1,-11,-2,-11,-2,-11,-2,-12,-3,-12,-3,-12,-2,-12,-2,-12,-2,-12,-2,-13,-2,-13,-1,-13,-1,-13,0,-14,0,-14,0,-15,1,-15,1,-15,1,-16,1]"
2025-08-18 22:04:49.287636,CSI_DATA,558,1a:00:00:00:00:00,-48,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,98100507,0,31,0,128,0,"[0,0,-15,-8,-14,-8,-14,-8,-14,-7,-14,-7,-14,-7,-14,-7,-14,-6,-13,-5,-14,-5,-14,-4,-14,-4,-14,-4,-14,-3,-14,-3,-15,-3,-15,-3,-15,-4,-15,-4,-15,-5,-14,-5,-14,-6,-13,-6,-12,-6,-12,-7,-11,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-4,-8,-4,-8,-5,-8,-5,-9,-6,-9,-7,-9,-7,-9,-8,-9,-8,-9,-8,-9,-8,-9,-8,-9,-8,-9,-8,-10,-8,-10,-8,-10,-8,-11,-7,-11,-7,-12,-8,-12,-7,-13,-7,-13,-7,-14,-7,-14,-7,-14,-7]"
2025-08-18 22:04:49.491211,CSI_DATA,559,1a:00:00:00:00:00,-48,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,98301326,0,31,0,128,0,"[0,0,-11,-12,-11,-12,-11,-12,-11,-12,-11,-11,-11,-11,-11,-10,-11,-10,-12,-9,-12,-9,-12,-8,-12,-8,-12,-8,-13,-7,-13,-7,-13,-7,-13,-8,-13,-8,-14,-8,-13,-9,-13,-9,-12,-9,-11,-10,-10,-10,-9,-10,-9,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,-6,-7,-6,-7,-6,-8,-6,-9,-6,-9,-6,-10,-6,-10,-6,-10,-6,-11,-5,-11,-5,-11,-6,-11,-6,-11,-6,-11,-7,-11,-7,-11,-8,-11,-8,-11,-9,-11,-9,-11,-10,-11,-11,-11,-11,-11,-11,-12,-11,-12]"
2025-08-18 22:04:49.678977,CSI_DATA,560,1a:00:00:00:00:00,-48,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,98502544,0,31,0,128,0,"[0,0,10,10,10,10,10,10,10,10,10,9,9,9,10,8,10,8,10,8,11,7,10,6,11,6,11,6,11,6,12,6,11,6,12,6,11,6,12,7,11,7,11,8,10,8,9,9,9,8,8,9,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,5,5,5,5,6,6,6,5,7,5,8,5,8,5,8,5,9,5,9,5,9,5,9,5,9,6,9,6,9,6,8,7,8,7,8,7,8,8,8,9,9,10,9,10,9,10,9,10,9]"
